Rank,country,Capital,Continent,Area__km_,latitude,longitude,year,population
10,Mexico,Mexico City,North America,1964375,19.4326296,-99.1331785,_1990,81720428
230,Montserrat,Brades,North America,102,16.7890601,-62.208731,_1990,10805
106,Nicaragua,Managua,North America,130373,12.1544035,-86.2737642,_1990,4227820
128,Panama,Panama City,North America,75417,30.1586518,-85.6602936,_1990,2449968
136,Puerto Rico,San Juan,North America,8870,18.465299,-66.116666,_1990,3543776
228,Saint Barthelemy,Gustavia,North America,21,17.8957043,-62.8508372,_1990,5168
190,Saint Lucia,Castries,North America,616,43.6779101,3.9868904,_1990,142301
220,Saint Martin,Marigot,North America,53,18.0668544,-63.0848869,_1990,28127
214,Sint Maarten,Philipsburg,North America,34,18.0250713,-63.0483073,_1990,27845
153,Trinidad and Tobago,Port-of-Spain,North America,5130,10.6572678,-61.5180173,_1990,1266518
3,United States,"Washington, D.C.",North America,9372610,38.8950368,-77.0365427,_1990,248083732
33,Argentina,Buenos Aires,South America,2780400,-34.6037181,-58.38153,_1990,32637657
80,Bolivia,Sucre,South America,1098581,-19.0477251,-65.2594306,_1990,7096194
7,Brazil,Brasilia,South America,8515767,-10.3333333,-53.2,_1990,150706446
65,Chile,Santiago,South America,756102,9.8694792,-83.7980749,_1990,13342868
28,Colombia,Bogota,South America,1141748,4.6529539,-74.0835643,_1990,32601393
67,Ecuador,Quito,South America,276841,-0.2201641,-78.5123274,_1990,10449837
231,Falkland Islands,Stanley,South America,12173,-51.6930616,-57.856525,_1990,2332
184,French Guiana,Cayenne,South America,83534,4.9371544,-52.3258736,_1990,113931
164,Guyana,Georgetown,South America,214969,6.8137426,-58.1624465,_1990,747116
109,Paraguay,Asunción,South America,406752,-25.2800459,-57.6343814,_1990,4059195
44,Peru,Lima,South America,1285216,-12.0621065,-77.0365256,_1990,22109099
170,Suriname,Paramaribo,South America,163820,5.8241764499999995,-55.16628130970069,_1990,412756
133,Uruguay,Montevideo,South America,181034,-34.9058916,-56.1913095,_1990,3117012
51,Venezuela,Caracas,South America,916445,10.5060934,-66.9146008,_1990,19750579
36,Afghanistan,Kabul,Asia,652230,34.5260109,69.1776838,_1995,16418912
140,Armenia,Yerevan,Asia,29743,40.1777112,44.5126233,_1995,3322782
91,Azerbaijan,Baku,Asia,86600,40.3755885,49.8328009,_1995,7889330
154,Bahrain,Manama,Asia,765,26.2235041,50.5822436,_1995,612934
8,Bangladesh,Dhaka,Asia,147570,23.7644025,90.389015,_1995,117793338
165,Bhutan,Thimphu,Asia,38394,27.4781469,89.62627973726109,_1995,527536
175,Brunei,Bandar Seri Begawan,Asia,5765,4.8895453,114.9417574,_1995,299097
73,Cambodia,Phnom Penh,Asia,181035,11.568271,104.9224426,_1995,10919528
1,China,Beijing,Asia,9706961,39.9057136,116.3912972,_1995,1218144426
131,Georgia,Tbilisi,Asia,69700,41.6934591,44.8014495,_1995,4877676
104,Hong Kong,Hong Kong,Asia,1104,22.350627,114.1849161,_1995,6243859
2,India,New Delhi,Asia,3287590,28.6138954,77.2090057,_1995,964279129
4,Indonesia,Jakarta,Asia,1904569,-6.175247,106.8270488,_1995,198140162
17,Iran,Tehran,Asia,1648195,35.6892523,51.3896004,_1995,60794809
35,Iraq,Baghdad,Asia,438317,33.3061701,44.3872213,_1995,20948858
98,Israel,Jerusalem,Asia,20770,31.78847185,35.21879441094499,_1995,5478734
11,Japan,Tokyo,Asia,377930,35.6821936,139.762221,_1995,125433969
83,Jordan,Amman,Asia,89342,31.9515694,35.9239625,_1995,4458195
66,Kazakhstan,Nursultan,Asia,2724900,51.1282205,71.4306682,_1995,16434324
129,Kuwait,Kuwait City,Asia,17818,29.3796532,47.9734174,_1995,1655222
110,Kyrgyzstan,Bishkek,Asia,199951,42.8777895,74.6066926,_1995,4596456
103,Laos,Vientiane,Asia,236800,17.9640988,102.6133707,_1995,4927432
119,Lebanon,Beirut,Asia,10452,33.8959203,35.47843,_1995,3959640
45,Malaysia,Kuala Lumpur,Asia,330803,3.1516964,101.6942371,_1995,20136888
174,Maldives,Malé,Asia,300,46.0726871,9.1668764,_1995,258208
134,Mongolia,Ulaanbaatar,Asia,1564110,47.94093275,106.91795035225584,_1995,2330334
26,Myanmar,Nay Pyi Taw,Asia,676578,19.7540045,96.1344976,_1995,42880186
49,Nepal,Kathmandu,Asia,147181,27.708317,85.3205817,_1995,22305571
56,North Korea,Pyongyang,Asia,120538,39.0167979,125.7473609,_1995,22385536
127,Oman,Muscat,Asia,309500,23.5882019,58.3829448,_1995,2172672
5,Pakistan,Islamabad,Asia,881912,33.6938118,73.0651511,_1995,133117476
13,Philippines,Manila,Asia,342353,14.5906346,120.9799964,_1995,69250468
143,Qatar,Doha,Asia,11586,25.2856329,51.5264162,_1995,515133
41,Saudi Arabia,Riyadh,Asia,2149690,24.638916,46.7160104,_1995,18888857
113,Singapore,Singapore,Asia,710,1.357107,103.8194992,_1995,3543875
29,South Korea,Seoul,Asia,100210,37.5666791,126.9782914,_1995,45393418
61,Sri Lanka,Colombo,Asia,65610,6.9388614,79.8542005,_1995,18177572
60,Syria,Damascus,Asia,185180,33.5130695,36.3095814,_1995,14313450
57,Taiwan,Taipei,Asia,36193,25.0375198,121.5636796,_1995,21455813
95,Tajikistan,Dushanbe,Asia,143100,38.5762709,68.7863573,_1995,5916173
20,Thailand,Bangkok,Asia,513120,13.8245796,100.6224463,_1995,59424834
155,Timor-Leste,Dili,Asia,14874,-8.5536809,125.5784093,_1995,819226
18,Turkey,Ankara,Asia,783562,39.9207759,32.8540497,_1995,59305490
111,Turkmenistan,Ashgabat,Asia,488100,37.9404648,58.3823487,_1995,4226623
97,United Arab Emirates,Abu Dhabi,Asia,83600,24.4538352,54.3774014,_1995,2433988
43,Uzbekistan,Tashkent,Asia,447400,41.3123363,69.2787079,_1995,23026206
16,Vietnam,Hanoi,Asia,331212,21.0283334,105.854041,_1995,73759110
46,Yemen,Sanaa,Asia,527968,15.3538569,44.2058841,_1995,16103339
34,Algeria,Algiers,Africa,2381741,36.7753606,3.0601882,_1995,28478022
42,Angola,Luanda,Africa,1246700,-8.8272699,13.2439512,_1995,13912253
77,Benin,Porto-Novo,Africa,112622,6.4990718,2.6253361,_1995,6046511
144,Botswana,Gaborone,Africa,582000,-24.6581357,25.9088474,_1995,1543634
58,Burkina Faso,Ouagadougou,Africa,272967,12.3681873,-1.5270944,_1995,10353263
78,Burundi,Bujumbura,Africa,27834,-3.3638125,29.3675028,_1995,5932783
53,Cameroon,Yaounde,Africa,475442,3.8689867,11.5213344,_1995,13211647
171,Cape Verde,Praia,Africa,4033,14.9162811,-23.5095095,_1995,411382
117,Central African Republic,Bangui,Africa,622984,4.3635118,18.5835913,_1995,3276706
69,Chad,N'Djamena,Africa,1284000,12.1191543,15.0502758,_1995,6888856
163,Comoros,Moroni,Africa,1862,-11.6931255,43.2543044,_1995,483760
160,Djibouti,Djibouti,Africa,23200,11.8145966,42.8453061,_1995,629619
14,Egypt,Cairo,Africa,1002450,30.0443879,31.2357257,_1995,64166908
152,Equatorial Guinea,Malabo,Africa,28051,3.741877,8.7740663,_1995,560740
132,Eritrea,Asmara,Africa,117600,15.3389667,38.9326763,_1995,2157220
159,Eswatini,Mbabane,Africa,17364,-26.325745,31.144663,_1995,953573
12,Ethiopia,Addis Ababa,Africa,1104300,9.0358287,38.7524127,_1995,57476536
146,Gabon,Libreville,Africa,267668,0.4086518,9.4418849,_1995,1121964
142,Gambia,Banjul,Africa,10689,13.45535,-16.575646,_1995,1242155
47,Ghana,Accra,Africa,238533,5.5571096,-0.2012376,_1995,17438874
75,Guinea,Conakry,Africa,245857,9.5170602,-13.6998434,_1995,7468347
149,Guinea-Bissau,Bissau,Africa,36125,11.861324,-15.583055,_1995,1117222
27,Kenya,Nairobi,Africa,580367,-1.2832533,36.8172449,_1995,26878347
147,Lesotho,Maseru,Africa,30355,-29.310054,27.478222,_1995,1934079
121,Liberia,Monrovia,Africa,111369,6.328034,-10.797788,_1995,2142422
107,Libya,Tripoli,Africa,1759540,32.896672,13.1777923,_1995,4733063
50,Madagascar,Antananarivo,Africa,587041,-18.9100122,47.5255809,_1995,13869138
62,Malawi,Lilongwe,Africa,118484,-13.9875107,33.768144,_1995,10112816
59,Mali,Bamako,Africa,1240192,12.61326555,-7.984739136241295,_1995,9921094
126,Mauritania,Nouakchott,Africa,1030700,18.061891799999998,-15.931148157832908,_1995,2380341
157,Mauritius,Port Louis,Africa,2040,-20.1624522,57.5028044,_1995,1160207
182,Mayotte,Mamoudzou,Africa,374,-12.7804136,45.2279761,_1995,124941
40,Morocco,Rabat,Africa,446550,34.02236,-6.8340222,_1995,26599048
48,Mozambique,Maputo,Africa,801590,-25.966213,32.56745,_1995,15594830
145,Namibia,Windhoek,Africa,825615,-22.5776104,17.0772739,_1995,1605370
54,Niger,Niamey,Africa,1267000,13.524834,2.109823,_1995,9813918
6,Nigeria,Abuja,Africa,923768,9.0643305,7.4892974,_1995,108187610
76,Rwanda,Kigali,Africa,26338,-1.950851,30.061507,_1995,5686897
72,Senegal,Dakar,Africa,196722,14.693425,-17.447938,_1995,8632681
196,Seychelles,Victoria,Africa,452,-36.5986096,144.6780052,_1995,74735
102,Sierra Leone,Freetown,Africa,71740,8.479004,-13.26795,_1995,4324149
70,Somalia,Mogadishu,Africa,637657,2.0349312,45.3419183,_1995,7210930
24,South Africa,Pretoria,Africa,1221037,-25.7459277,28.1879101,_1995,43986084
86,South Sudan,Juba,Africa,619745,4.8459246,31.5959173,_1995,5302042
32,Sudan,Khartoum,Africa,1886068,15.5635972,32.5349123,_1995,23290602
22,Tanzania,Dodoma,Africa,945087,-6.1791181,35.7468174,_1995,30560071
100,Togo,Lomé,Africa,56785,6.130419,1.215829,_1995,4279566
79,Tunisia,Tunis,Africa,163610,36.8002068,10.1857757,_1995,9294102
31,Uganda,Kampala,Africa,241550,0.3177137,32.5813539,_1995,20680831
172,Western Sahara,El Aaiún,Africa,266000,27.154512,-13.1953921,_1995,208381
63,Zambia,Lusaka,Africa,752612,-15.357609,29.1653092,_1995,8684135
74,Zimbabwe,Harare,Africa,390757,-17.8567035,31.0601584,_1995,10994041
138,Albania,Tirana,Europe,28748,41.3281482,19.8184435,_1995,3284364
203,Andorra,Andorra la Vella,Europe,468,42.49791845,1.5032263738029337,_1995,62928
99,Austria,Vienna,Europe,83871,48.2083537,16.3725042,_1995,7947296
96,Belarus,Minsk,Europe,207600,53.9024716,27.5618225,_1995,10461696
81,Belgium,Brussels,Europe,30528,50.8550018,4.3512333761166175,_1995,10095198
137,Bosnia and Herzegovina,Sarajevo,Europe,51209,43.8519774,18.3866868,_1995,3750527
108,Bulgaria,Sofia,Europe,110879,-15.2538402,48.2562163,_1995,8477579
130,Croatia,Zagreb,Europe,56594,45.84264135,15.962231476593626,_1995,4807100
158,Cyprus,Nicosia,Europe,9251,35.1746503,33.3638783,_1995,862418
115,Denmark,Copenhagen,Europe,43094,55.6867243,12.5700724,_1995,5235197
156,Estonia,Tallinn,Europe,45227,59.4372155,24.7453688,_1995,1452775
209,Faroe Islands,Tórshavn,Europe,1393,62.012,-6.768,_1995,43805
118,Finland,Helsinki,Europe,338424,60.1674881,24.9427473,_1995,5107943
23,France,Paris,Europe,551695,48.8534951,2.3483915,_1995,57420354
19,Germany,Berlin,Europe,357114,52.5170365,13.3888599,_1995,81123262
219,Gibraltar,Gibraltar,Europe,6,36.1285933,-5.3474761,_1995,27412
90,Greece,Athens,Europe,131990,33.9597677,-83.376398,_1995,10727927
94,Hungary,Budapest,Europe,93028,47.4978789,19.0402383,_1995,10327169
179,Iceland,Reykjavík,Europe,103000,64.145981,-21.9422367,_1995,267681
125,Ireland,Dublin,Europe,70273,53.3493795,-6.2605593,_1995,3579482
202,Isle of Man,Douglas,Europe,572,39.7628415,-88.2170516,_1995,71454
25,Italy,Rome,Europe,301336,41.8933203,12.4829321,_1995,56885126
151,Latvia,Riga,Europe,64559,56.9493977,24.1051846,_1995,2570151
216,Liechtenstein,Vaduz,Europe,160,47.1392862,9.5227962,_1995,30890
141,Lithuania,Vilnius,Europe,65300,54.6870458,25.2829111,_1995,3747267
168,Luxembourg,Luxembourg,Europe,2586,49.6112768,6.129799,_1995,407635
173,Malta,Valletta,Europe,316,35.8989818,14.5136759,_1995,381849
135,Moldova,Chisinau,Europe,33846,47.0245117,28.8322923,_1995,4461231
217,Monaco,Monaco,Europe,2,43.7323492,7.4276832,_1995,31482
169,Montenegro,Podgorica,Europe,13812,42.4415238,19.2621081,_1995,632066
71,Netherlands,Amsterdam,Europe,41850,52.3730796,4.8924534,_1995,15446668
150,North Macedonia,Skopje,Europe,25713,41.9961816,21.4319213,_1995,1983964
120,Norway,Oslo,Europe,323802,59.9133301,10.7389701,_1995,4359333
37,Poland,Warsaw,Europe,312679,52.2337172,21.071432235636493,_1995,38401978
92,Portugal,Lisbon,Europe,92090,38.7077507,-9.1365919,_1995,10051248
64,Romania,Bucharest,Europe,238391,44.4361414,26.1027202,_1995,22533134
9,Russia,Moscow,Europe,17098242,55.625578,37.6063916,_1995,148557451
218,San Marino,San Marino,Europe,61,43.9458623,12.458306,_1995,24886
105,Serbia,Belgrade,Europe,88361,44.8178131,20.4568974,_1995,7982462
116,Slovakia,Bratislava,Europe,49037,48.15926025,17.139658691421687,_1995,5349997
148,Slovenia,Ljubljana,Europe,20273,46.0500268,14.5069289,_1995,1991106
30,Spain,Madrid,Europe,505992,40.4167047,-3.7035825,_1995,39814573
87,Sweden,Stockholm,Europe,450295,59.3251172,18.0710935,_1995,8758496
101,Switzerland,Bern,Europe,41284,46.9484742,7.4521749,_1995,7038297
38,Ukraine,Kiev,Europe,603500,50.4500336,30.5241361,_1995,51061265
21,United Kingdom,London,Europe,242900,51.4893335,-0.14405508452768728,_1995,57930364
213,American Samoa,Pago Pago,Oceania,199,-14.2754786,-170.7048298,_1995,53401
55,Australia,Canberra,Oceania,7692024,-35.2975906,149.1012676,_1995,18002999
223,Cook Islands,Avarua,Oceania,236,-21.2074736,-159.7708145,_1995,17735
162,Fiji,Suva,Oceania,18272,-18.1415884,178.4421662,_1995,792246
183,French Polynesia,Papeete,Oceania,4167,-17.5373835,-149.5659964,_1995,231446
191,Guam,Hagåtña,Oceania,549,13.4748148,144.7516191,_1995,150094
192,Kiribati,Tarawa,Oceania,811,1.4845541999999998,172.96896482000938,_1995,81481
215,Marshall Islands,Majuro,Oceania,181,7.0909924,171.3816354,_1995,50702
194,Micronesia,Palikir,Oceania,702,6.920744,158.1627143,_1995,468846
225,Nauru,Yaren,Oceania,21,-0.5469030500000001,166.92235277906863,_1995,10316
185,New Caledonia,Nouméa,Oceania,18575,-22.2745264,166.442419,_1995,199701
123,New Zealand,Wellington,Oceania,270467,-41.2887953,174.7772114,_1995,3673893
232,Niue,Alofi,Oceania,260,-19.0534159,-169.919199,_1995,2339
210,Northern Mariana Islands,Saipan,Oceania,464,15.1909825,145.746743003024,_1995,48717
222,Palau,Ngerulmud,Oceania,459,7.5006446,134.6242864,_1995,17209
93,Papua New Guinea,Port Moresby,Oceania,462840,-9.4743301,147.1599504,_1995,4616439
188,Samoa,Apia,Oceania,2842,-13.8344639,-171.7649144,_1995,174902
166,Solomon Islands,Honiara,Oceania,28896,-9.437797549999999,159.9624174786047,_1995,375189
233,Tokelau,Nukunonu,Oceania,12,-9.2004722,-171.8479453,_1995,1632
197,Tonga,Nuku‘alofa,Oceania,747,-21.1343401,-175.201808,_1995,99977
227,Tuvalu,Funafuti,Oceania,26,-8.5199633,179.1982548,_1995,9585
181,Vanuatu,Port-Vila,Oceania,12189,-17.7414972,168.3150163,_1995,170612
224,Anguilla,The Valley,North America,91,51.486391499999996,0.03615848943681707,_1995,9601
201,Antigua and Barbuda,Saint John’s,North America,442,17.1184569,-61.8448509,_1995,68398
198,Aruba,Oranjestad,North America,180,12.5268736,-70.0356845,_1995,77050
176,Bahamas,Nassau,North America,13943,25.0782266,-77.3383438,_1995,299554
186,Barbados,Bridgetown,North America,430,13.0977832,-59.6184184,_1995,262303
177,Belize,Belmopan,North America,22966,17.250199,-88.770018,_1995,203556
206,Bermuda,Hamilton,North America,54,43.2560802,-79.8728583,_1995,59465
221,British Virgin Islands,Road Town,North America,151,18.425766,-64.6230914,_1995,17674
39,Canada,Ottawa,North America,9984670,45.4208777,-75.6901106,_1995,29289423
205,Cayman Islands,George Town,North America,264,5.4141619,100.3287352,_1995,32802
124,Costa Rica,San José,North America,51100,9.9325427,-84.0795782,_1995,3572856
85,Cuba,Havana,North America,109884,23.135305,-82.3589631,_1995,10926703
204,Dominica,Roseau,North America,751,48.7710371,-95.7697882,_1995,69201
84,Dominican Republic,Santo Domingo,North America,48671,18.4801972,-69.942111,_1995,7869753
112,El Salvador,San Salvador,North America,21041,13.6989939,-89.1914249,_1995,5748195
208,Greenland,Nuuk,North America,2166086,64.1766835,-51.7359356,_1995,55788
193,Grenada,Saint George's,North America,344,12.0535331,-61.751805,_1995,104060
178,Guadeloupe,Basse-Terre,North America,1628,16.0000778,-61.7333373,_1995,413935
68,Guatemala,Guatemala City,North America,108889,14.6424667,-90.5131361,_1995,10363090
82,Haiti,Port-au-Prince,North America,27750,18.547327,-72.3395928,_1995,7627316
89,Honduras,Tegucigalpa,North America,112492,14.1057433,-87.2040052,_1995,5812832
139,Jamaica,Kingston,North America,10991,17.9712148,-76.7928128,_1995,2509372
180,Martinique,Fort-de-France,North America,1128,14.6027962,-61.0676724,_1995,409942
10,Mexico,Mexico City,North America,1964375,19.4326296,-99.1331785,_1995,89969572
230,Montserrat,Brades,North America,102,16.7890601,-62.208731,_1995,8342
106,Nicaragua,Managua,North America,130373,12.1544035,-86.2737642,_1995,4721929
128,Panama,Panama City,North America,75417,30.1586518,-85.6602936,_1995,2716067
136,Puerto Rico,San Juan,North America,8870,18.465299,-66.116666,_1995,3704947
228,Saint Barthelemy,Gustavia,North America,21,17.8957043,-62.8508372,_1995,6144
190,Saint Lucia,Castries,North America,616,43.6779101,3.9868904,_1995,152348
220,Saint Martin,Marigot,North America,53,18.0668544,-63.0848869,_1995,29435
214,Sint Maarten,Philipsburg,North America,34,18.0250713,-63.0483073,_1995,31596
153,Trinidad and Tobago,Port-of-Spain,North America,5130,10.6572678,-61.5180173,_1995,1307822
3,United States,"Washington, D.C.",North America,9372610,38.8950368,-77.0365427,_1995,265660556
33,Argentina,Buenos Aires,South America,2780400,-34.6037181,-58.38153,_1995,34946110
80,Bolivia,Sucre,South America,1098581,-19.0477251,-65.2594306,_1995,7841471
7,Brazil,Brasilia,South America,8515767,-10.3333333,-53.2,_1995,108187610
65,Chile,Santiago,South America,756102,9.8694792,-83.7980749,_1995,14416796
28,Colombia,Bogota,South America,1141748,4.6529539,-74.0835643,_1995,35970101
67,Ecuador,Quito,South America,276841,-0.2201641,-78.5123274,_1995,11561683
231,Falkland Islands,Stanley,South America,12173,-51.6930616,-57.856525,_1995,2735
184,French Guiana,Cayenne,South America,83534,4.9371544,-52.3258736,_1995,137183
164,Guyana,Georgetown,South America,214969,6.8137426,-58.1624465,_1995,751689
109,Paraguay,Asunción,South America,406752,-25.2800459,-57.6343814,_1995,4603917
44,Peru,Lima,South America,1285216,-12.0621065,-77.0365256,_1995,24449055
170,Suriname,Paramaribo,South America,163820,5.8241764499999995,-55.16628130970069,_1995,434490
133,Uruguay,Montevideo,South America,181034,-34.9058916,-56.1913095,_1995,3208300
51,Venezuela,Caracas,South America,916445,10.5060934,-66.9146008,_1995,22107286
36,Afghanistan,Kabul,Asia,652230,34.5260109,69.1776838,_2000,19542982
140,Armenia,Yerevan,Asia,29743,40.1777112,44.5126233,_2000,3168523
91,Azerbaijan,Baku,Asia,86600,40.3755885,49.8328009,_2000,8190337
154,Bahrain,Manama,Asia,765,26.2235041,50.5822436,_2000,711442
8,Bangladesh,Dhaka,Asia,147570,23.7644025,90.389015,_2000,129193327
165,Bhutan,Thimphu,Asia,38394,27.4781469,89.62627973726109,_2000,587207
175,Brunei,Bandar Seri Begawan,Asia,5765,4.8895453,114.9417574,_2000,333926
73,Cambodia,Phnom Penh,Asia,181035,11.568271,104.9224426,_2000,12118841
1,China,Beijing,Asia,9706961,39.9057136,116.3912972,_2000,1264099069
131,Georgia,Tbilisi,Asia,69700,41.6934591,44.8014495,_2000,4265172
104,Hong Kong,Hong Kong,Asia,1104,22.350627,114.1849161,_2000,6731195
2,India,New Delhi,Asia,3287590,28.6138954,77.2090057,_2000,1059633675
4,Indonesia,Jakarta,Asia,1904569,-6.175247,106.8270488,_2000,214072421
17,Iran,Tehran,Asia,1648195,35.6892523,51.3896004,_2000,65544383
35,Iraq,Baghdad,Asia,438317,33.3061701,44.3872213,_2000,24628858
98,Israel,Jerusalem,Asia,20770,31.78847185,35.21879441094499,_2000,6116958
11,Japan,Tokyo,Asia,377930,35.6821936,139.762221,_2000,126803861
83,Jordan,Amman,Asia,89342,31.9515694,35.9239625,_2000,5056174
66,Kazakhstan,Nursultan,Asia,2724900,51.1282205,71.4306682,_2000,15236253
129,Kuwait,Kuwait City,Asia,17818,29.3796532,47.9734174,_2000,1934901
110,Kyrgyzstan,Bishkek,Asia,199951,42.8777895,74.6066926,_2000,4935182
103,Laos,Vientiane,Asia,236800,17.9640988,102.6133707,_2000,5430853
119,Lebanon,Beirut,Asia,10452,33.8959203,35.47843,_2000,4320642
45,Malaysia,Kuala Lumpur,Asia,330803,3.1516964,101.6942371,_2000,22945150
174,Maldives,Malé,Asia,300,46.0726871,9.1668764,_2000,282507
134,Mongolia,Ulaanbaatar,Asia,1564110,47.94093275,106.91795035225584,_2000,2450979
26,Myanmar,Nay Pyi Taw,Asia,676578,19.7540045,96.1344976,_2000,45538332
49,Nepal,Kathmandu,Asia,147181,27.708317,85.3205817,_2000,24559500
56,North Korea,Pyongyang,Asia,120538,39.0167979,125.7473609,_2000,23367059
127,Oman,Muscat,Asia,309500,23.5882019,58.3829448,_2000,2344253
5,Pakistan,Islamabad,Asia,881912,33.6938118,73.0651511,_2000,154369924
13,Philippines,Manila,Asia,342353,14.5906346,120.9799964,_2000,77958223
143,Qatar,Doha,Asia,11586,25.2856329,51.5264162,_2000,645937
41,Saudi Arabia,Riyadh,Asia,2149690,24.638916,46.7160104,_2000,21547390
113,Singapore,Singapore,Asia,710,1.357107,103.8194992,_2000,4053602
29,South Korea,Seoul,Asia,100210,37.5666791,126.9782914,_2000,46788591
61,Sri Lanka,Colombo,Asia,65610,6.9388614,79.8542005,_2000,18776371
60,Syria,Damascus,Asia,185180,33.5130695,36.3095814,_2000,16307654
